Word,Frames path
CHAT,E:/new_augmentation\CHAT\CHAT (3)_new_aug_1.jpg
CHAT,E:/new_augmentation\CHAT\CHAT (4)_new_aug_2.jpg
CHAT,E:/new_augmentation\CHAT\CHAT (5)_new_aug_3.jpg
CHAT,E:/new_augmentation\CHAT\CHAT (6)_new_aug_4.jpg
CHAT,E:/new_augmentation\CHAT\CHAT_new_aug_5.jpg
CLASS,E:/new_augmentation\CLASS\CLASS (1)_new_aug_0.jpg
CLASS,E:/new_augmentation\CLASS\CLASS (2)_new_aug_1.jpg
CLASS,E:/new_augmentation\CLASS\CLASS (3)_new_aug_2.jpg
CLASS,E:/new_augmentation\CLASS\CLASS (4)_new_aug_3.jpg
CLASS,E:/new_augmentation\CLASS\CLASS (5)_new_aug_4.jpg
COLD,E:/new_augmentation\COLD\COLD (1)_new_aug_0.jpg
COLD,E:/new_augmentation\COLD\COLD (2)_new_aug_1.jpg
COLD,E:/new_augmentation\COLD\COLD (3)_new_aug_2.jpg
COLD,E:/new_augmentation\COLD\COLD (4)_new_aug_3.jpg
COLD,E:/new_augmentation\COLD\COLD (5)_new_aug_4.jpg
COLD,E:/new_augmentation\COLD\COLD (6)_new_aug_5.jpg
COLD,E:/new_augmentation\COLD\COLD (7)_new_aug_6.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\COLLEGE OR SCHOOL (1)_new_aug_0.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\COLLEGE OR SCHOOL (2)_new_aug_1.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\COLLEGE OR SCHOOL (3)_new_aug_2.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\COLLEGE OR SCHOOL (4)_new_aug_3.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\COLLEGE OR SCHOOL (6)_new_aug_4.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\COLLEGE OR SCHOOL_new_aug_5.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\FROM (1)_new_aug_6.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\FROM (2)_new_aug_7.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\FROM (3)_new_aug_8.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\FROM (4)_new_aug_9.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\FROM (5)_new_aug_10.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\FROM (6)_new_aug_11.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\WHICH (1)_new_aug_12.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\WHICH (2)_new_aug_13.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\WHICH (3)_new_aug_14.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\WHICH (4)_new_aug_15.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\WHICH (5)_new_aug_16.jpg
COLLEGE_SCHOOL,E:/new_augmentation\COLLEGE_SCHOOL\WHICH (6)_new_aug_17.jpg
COMB,E:/new_augmentation\COMB\COMB (1)_new_aug_0.jpg
COMB,E:/new_augmentation\COMB\COMB (2)_new_aug_1.jpg
COMB,E:/new_augmentation\COMB\COMB (3)_new_aug_2.jpg
COMB,E:/new_augmentation\COMB\COMB (4)_new_aug_3.jpg
COMB,E:/new_augmentation\COMB\COMB (5)_new_aug_4.jpg
COMB,E:/new_augmentation\COMB\COMB (6)_new_aug_5.jpg
COMB,E:/new_augmentation\COMB\COMB (7)_new_aug_6.jpg
COME,E:/new_augmentation\COME\COME (1)_new_aug_0.jpg
COME,E:/new_augmentation\COME\COME (2)_new_aug_1.jpg
COME,E:/new_augmentation\COME\COME (3)_new_aug_2.jpg
COME,E:/new_augmentation\COME\COME (4)_new_aug_3.jpg
COME,E:/new_augmentation\COME\COME (5)_new_aug_4.jpg
COME,E:/new_augmentation\COME\COME_new_aug_5.jpg
CONGRATULATIONS,E:/new_augmentation\CONGRATULATIONS\CONGRATULATIONS (1)_new_aug_0.jpg
CONGRATULATIONS,E:/new_augmentation\CONGRATULATIONS\CONGRATULATIONS (2)_new_aug_1.jpg
CONGRATULATIONS,E:/new_augmentation\CONGRATULATIONS\CONGRATULATIONS (3)_new_aug_2.jpg
CONGRATULATIONS,E:/new_augmentation\CONGRATULATIONS\CONGRATULATIONS (4)_new_aug_3.jpg
CONGRATULATIONS,E:/new_augmentation\CONGRATULATIONS\CONGRATULATIONS (5)_new_aug_4.jpg
CONGRATULATIONS,E:/new_augmentation\CONGRATULATIONS\CONGRATULATIONS (6)_new_aug_5.jpg
CONGRATULATIONS,E:/new_augmentation\CONGRATULATIONS\CONGRATULATIONS (7)_new_aug_6.jpg
CRYING,E:/new_augmentation\CRYING\CRYING (1)_new_aug_0.jpg
CRYING,E:/new_augmentation\CRYING\CRYING (10)_new_aug_1.jpg
CRYING,E:/new_augmentation\CRYING\CRYING (11)_new_aug_2.jpg
CRYING,E:/new_augmentation\CRYING\CRYING (12)_new_aug_3.jpg
CRYING,E:/new_augmentation\CRYING\CRYING (13)_new_aug_4.jpg
CRYING,E:/new_augmentation\CRYING\CRYING (2)_new_aug_5.jpg
CRYING,E:/new_augmentation\CRYING\CRYING (3)_new_aug_6.jpg
CRYING,E:/new_augmentation\CRYING\CRYING (4)_new_aug_7.jpg
CRYING,E:/new_augmentation\CRYING\CRYING (5)_new_aug_8.jpg
CRYING,E:/new_augmentation\CRYING\CRYING (6)_new_aug_9.jpg
CRYING,E:/new_augmentation\CRYING\CRYING (7)_new_aug_10.jpg
CRYING,E:/new_augmentation\CRYING\CRYING (8)_new_aug_11.jpg
CRYING,E:/new_augmentation\CRYING\CRYING (9)_new_aug_12.jpg
DARE,E:/new_augmentation\DARE\DARE (1)_new_aug_0.jpg
DARE,E:/new_augmentation\DARE\DARE (2)_new_aug_1.jpg
DARE,E:/new_augmentation\DARE\DARE (3)_new_aug_2.jpg
DARE,E:/new_augmentation\DARE\DARE (4)_new_aug_3.jpg
DARE,E:/new_augmentation\DARE\DARE (5)_new_aug_4.jpg
DARE,E:/new_augmentation\DARE\DARE (6)_new_aug_5.jpg
DIFFERENCE,E:/new_augmentation\DIFFERENCE\DIFFERENCE (1)_new_aug_0.jpg
DIFFERENCE,E:/new_augmentation\DIFFERENCE\DIFFERENCE (2)_new_aug_1.jpg
DIFFERENCE,E:/new_augmentation\DIFFERENCE\difference (3) 41_new_aug_2.jpg
DIFFERENCE,E:/new_augmentation\DIFFERENCE\DIFFERENCE (3)_new_aug_3.jpg
DIFFERENCE,E:/new_augmentation\DIFFERENCE\DIFFERENCE (4)_new_aug_4.jpg
DILEMMA,E:/new_augmentation\DILEMMA\DILEMMA (1)_new_aug_0.jpg
DILEMMA,E:/new_augmentation\DILEMMA\DILEMMA (2)_new_aug_1.jpg
DILEMMA,E:/new_augmentation\DILEMMA\DILEMMA (3)_new_aug_2.jpg
DILEMMA,E:/new_augmentation\DILEMMA\DILEMMA (4)_new_aug_3.jpg
DILEMMA,E:/new_augmentation\DILEMMA\DILEMMA (5)_new_aug_4.jpg
DILEMMA,E:/new_augmentation\DILEMMA\DILEMMA (6)_new_aug_5.jpg
DISAPPOINTED,E:/new_augmentation\DISAPPOINTED\DISAPPOINTED (1)_new_aug_0.jpg
DISAPPOINTED,E:/new_augmentation\DISAPPOINTED\DISAPPOINTED (2)_new_aug_1.jpg
DISAPPOINTED,E:/new_augmentation\DISAPPOINTED\DISAPPOINTED (3)_new_aug_2.jpg
DISAPPOINTED,E:/new_augmentation\DISAPPOINTED\DISAPPOINTED (4)_new_aug_3.jpg
DISAPPOINTED,E:/new_augmentation\DISAPPOINTED\DISAPPOINTED (5)_new_aug_4.jpg
DISAPPOINTED,E:/new_augmentation\DISAPPOINTED\DISAPPOINTED (6)_new_aug_5.jpg
DO,E:/new_augmentation\DO\DO-1_new_aug_0.jpg
DO,E:/new_augmentation\DO\DO-2_new_aug_1.jpg
DO,E:/new_augmentation\DO\DO-3_new_aug_2.jpg
DO,E:/new_augmentation\DO\DO-4_new_aug_3.jpg
DO,E:/new_augmentation\DO\DO-5_new_aug_4.jpg
DO,E:/new_augmentation\DO\DO-6_new_aug_5.jpg
DO,E:/new_augmentation\DO\DOING (1)_new_aug_6.jpg
DO,E:/new_augmentation\DO\DOING (2)_new_aug_7.jpg
DO,E:/new_augmentation\DO\DOING (3)_new_aug_8.jpg
DO,E:/new_augmentation\DO\DOING (4)_new_aug_9.jpg
DO,E:/new_augmentation\DO\DOING (5)_new_aug_10.jpg
DO,E:/new_augmentation\DO\DOING (6)_new_aug_11.jpg
DON'T CARE,E:/new_augmentation\DON'T CARE\DONT CARE (1)_new_aug_0.jpg
DON'T CARE,E:/new_augmentation\DON'T CARE\DONT CARE (2)_new_aug_1.jpg
DON'T CARE,E:/new_augmentation\DON'T CARE\DONT CARE (3)_new_aug_2.jpg
ENJOY,E:/new_augmentation\ENJOY\ENJOY (2)_new_aug_0.jpg
ENJOY,E:/new_augmentation\ENJOY\ENJOY (4)_new_aug_1.jpg
ENJOY,E:/new_augmentation\ENJOY\ENJOY (6)_new_aug_2.jpg
ENJOY,E:/new_augmentation\ENJOY\ENJOY (8)_new_aug_3.jpg
FAVOUR,E:/new_augmentation\FAVOUR\FAVOUR (1)_new_aug_0.jpg
FAVOUR,E:/new_augmentation\FAVOUR\FAVOUR (4)_new_aug_1.jpg
FAVOUR,E:/new_augmentation\FAVOUR\FAVOUR (6)_new_aug_2.jpg
FAVOUR,E:/new_augmentation\FAVOUR\FAVOUR (7)_new_aug_3.jpg
FEVER,E:/new_augmentation\FEVER\FEVER (1)_new_aug_0.jpg
FEVER,E:/new_augmentation\FEVER\FEVER (2)_new_aug_1.jpg
FEVER,E:/new_augmentation\FEVER\FEVER (3)_new_aug_2.jpg
FEVER,E:/new_augmentation\FEVER\FEVER (4)_new_aug_3.jpg
FEVER,E:/new_augmentation\FEVER\FEVER (5)_new_aug_4.jpg
FEVER,E:/new_augmentation\FEVER\FEVER (6)_new_aug_5.jpg
FEVER,E:/new_augmentation\FEVER\FEVER (7)_new_aug_6.jpg
FINE,E:/new_augmentation\FINE\FINE (1)_new_aug_0.jpg
FINE,E:/new_augmentation\FINE\FINE (2)_new_aug_1.jpg
FINE,E:/new_augmentation\FINE\FINE (3)_new_aug_2.jpg
FINE,E:/new_augmentation\FINE\FINE (4)_new_aug_3.jpg
FINE,E:/new_augmentation\FINE\FINE (5)_new_aug_4.jpg
FINE,E:/new_augmentation\FINE\FINE (6)_new_aug_5.jpg
FOOD,E:/new_augmentation\FOOD\FOOD (1)_new_aug_0.jpg
FOOD,E:/new_augmentation\FOOD\FOOD (10)_new_aug_1.jpg
FOOD,E:/new_augmentation\FOOD\FOOD (11)_new_aug_2.jpg
FOOD,E:/new_augmentation\FOOD\FOOD (12)_new_aug_3.jpg
FOOD,E:/new_augmentation\FOOD\FOOD (13)_new_aug_4.jpg
FOOD,E:/new_augmentation\FOOD\FOOD (2)_new_aug_5.jpg
FOOD,E:/new_augmentation\FOOD\FOOD (3)_new_aug_6.jpg
FOOD,E:/new_augmentation\FOOD\FOOD (4)_new_aug_7.jpg
FOOD,E:/new_augmentation\FOOD\FOOD (5)_new_aug_8.jpg
FOOD,E:/new_augmentation\FOOD\FOOD (6)_new_aug_9.jpg
FOOD,E:/new_augmentation\FOOD\FOOD (7)_new_aug_10.jpg
FOOD,E:/new_augmentation\FOOD\FOOD (8)_new_aug_11.jpg
FOOD,E:/new_augmentation\FOOD\FOOD (9)_new_aug_12.jpg
FOOD,E:/new_augmentation\FOOD\food 08_new_aug_13.jpg
FOOD,E:/new_augmentation\FOOD\food 18_new_aug_14.jpg
FOOD,E:/new_augmentation\FOOD\FOOD-1_new_aug_15.jpg
FOOD,E:/new_augmentation\FOOD\FOOD-2_new_aug_16.jpg
FOOD,E:/new_augmentation\FOOD\FOOD-3_new_aug_17.jpg
FOOD,E:/new_augmentation\FOOD\FOOD-4_new_aug_18.jpg
FOOD,E:/new_augmentation\FOOD\FOOD-5_new_aug_19.jpg
FOOD,E:/new_augmentation\FOOD\FOOD-6_new_aug_20.jpg
FOOD,E:/new_augmentation\FOOD\FOOD-7_new_aug_21.jpg
FOOD,E:/new_augmentation\FOOD\FOOD_new_aug_22.jpg
FREE,E:/new_augmentation\FREE\FREE (1)_new_aug_0.jpg
FREE,E:/new_augmentation\FREE\FREE (2)_new_aug_1.jpg
FREE,E:/new_augmentation\FREE\FREE (3)_new_aug_2.jpg
FREE,E:/new_augmentation\FREE\FREE (4)_new_aug_3.jpg
FREE,E:/new_augmentation\FREE\FREE (5)_new_aug_4.jpg
FREE,E:/new_augmentation\FREE\FREE (6)_new_aug_5.jpg
FREE,E:/new_augmentation\FREE\FREE (7)_new_aug_6.jpg
FRIEND,E:/new_augmentation\FRIEND\FRIEND (1)_new_aug_0.jpg
FRIEND,E:/new_augmentation\FRIEND\FRIEND (2)_new_aug_1.jpg
FRIEND,E:/new_augmentation\FRIEND\FRIEND (3)_new_aug_2.jpg
FRIEND,E:/new_augmentation\FRIEND\FRIEND (4)_new_aug_3.jpg
FRIEND,E:/new_augmentation\FRIEND\FRIEND (5)_new_aug_4.jpg
FRIEND,E:/new_augmentation\FRIEND\FRIEND (6)_new_aug_5.jpg
FROM,E:/new_augmentation\FROM\FROM-1_new_aug_0.jpg
FROM,E:/new_augmentation\FROM\FROM-2_new_aug_1.jpg
FROM,E:/new_augmentation\FROM\FROM-3_new_aug_2.jpg
FROM,E:/new_augmentation\FROM\FROM-4_new_aug_3.jpg
FROM,E:/new_augmentation\FROM\FROM-5_new_aug_4.jpg
FROM,E:/new_augmentation\FROM\FROM-6_new_aug_5.jpg
FROM,E:/new_augmentation\FROM\FROM-7_new_aug_6.jpg
GO,E:/new_augmentation\GO\GO (1)_new_aug_0.jpg
GO,E:/new_augmentation\GO\GO (2)_new_aug_1.jpg
GO,E:/new_augmentation\GO\GO (3)_new_aug_2.jpg
GO,E:/new_augmentation\GO\GO (4)_new_aug_3.jpg
GO,E:/new_augmentation\GO\GO (5)_new_aug_4.jpg
GO,E:/new_augmentation\GO\GO (6)_new_aug_5.jpg
GO,E:/new_augmentation\GO\GO (7)_new_aug_6.jpg
GO,E:/new_augmentation\GO\GO (8)_new_aug_7.jpg
GO,E:/new_augmentation\GO\GO (9)_new_aug_8.jpg
GOOD,E:/new_augmentation\GOOD\GOOD (1)_new_aug_0.jpg
GOOD,E:/new_augmentation\GOOD\GOOD (2)_new_aug_1.jpg
GOOD,E:/new_augmentation\GOOD\GOOD (3)_new_aug_2.jpg
GOOD,E:/new_augmentation\GOOD\GOOD (4)_new_aug_3.jpg
GOOD,E:/new_augmentation\GOOD\GOOD (5)_new_aug_4.jpg
GOOD,E:/new_augmentation\GOOD\GOOD (6)_new_aug_5.jpg
GOOD,E:/new_augmentation\GOOD\GOOD (7)_new_aug_6.jpg
GRATEFUL,E:/new_augmentation\GRATEFUL\GRATEFUL (1)_new_aug_0.jpg
GRATEFUL,E:/new_augmentation\GRATEFUL\GRATEFUL (2)_new_aug_1.jpg
GRATEFUL,E:/new_augmentation\GRATEFUL\GRATEFUL (3)_new_aug_2.jpg
GRATEFUL,E:/new_augmentation\GRATEFUL\GRATEFUL (4)_new_aug_3.jpg
GRATEFUL,E:/new_augmentation\GRATEFUL\GRATEFUL (5)_new_aug_4.jpg
GRATEFUL,E:/new_augmentation\GRATEFUL\GRATEFUL_new_aug_5.jpg
HAD,E:/new_augmentation\HAD\HAD (1)_new_aug_0.jpg
HAD,E:/new_augmentation\HAD\HAD (2)_new_aug_1.jpg
HAD,E:/new_augmentation\HAD\HAD (3)_new_aug_2.jpg
HAD,E:/new_augmentation\HAD\HAD (4)_new_aug_3.jpg
HAPPENED,E:/new_augmentation\HAPPENED\HAPPENED (1)_new_aug_0.jpg
HAPPENED,E:/new_augmentation\HAPPENED\HAPPENED (2)_new_aug_1.jpg
HAPPENED,E:/new_augmentation\HAPPENED\HAPPENED (3)_new_aug_2.jpg
HAPPENED,E:/new_augmentation\HAPPENED\HAPPENED (4)_new_aug_3.jpg
HAPPENED,E:/new_augmentation\HAPPENED\HAPPENED (5)_new_aug_4.jpg
HAPPY,E:/new_augmentation\HAPPY\HAPPY (1)_new_aug_0.jpg
HAPPY,E:/new_augmentation\HAPPY\HAPPY (2)_new_aug_1.jpg
HAPPY,E:/new_augmentation\HAPPY\HAPPY (3)_new_aug_2.jpg
HAPPY,E:/new_augmentation\HAPPY\HAPPY (4)_new_aug_3.jpg
HAPPY,E:/new_augmentation\HAPPY\HAPPY (5)_new_aug_4.jpg
HEAR,E:/new_augmentation\HEAR\HEAR (1)_new_aug_0.jpg
HEAR,E:/new_augmentation\HEAR\HEAR (2)_new_aug_1.jpg
HEAR,E:/new_augmentation\HEAR\HEAR (3)_new_aug_2.jpg
HEAR,E:/new_augmentation\HEAR\HEAR (4)_new_aug_3.jpg
HEAR,E:/new_augmentation\HEAR\HEAR (5)_new_aug_4.jpg
HEAR,E:/new_augmentation\HEAR\HEAR (6)_new_aug_5.jpg
HEAR,E:/new_augmentation\HEAR\HEAR (7)_new_aug_6.jpg
HEART,E:/new_augmentation\HEART\HEART (1)_new_aug_0.jpg
HEART,E:/new_augmentation\HEART\HEART (2)_new_aug_1.jpg
HEART,E:/new_augmentation\HEART\HEART (3)_new_aug_2.jpg
HEART,E:/new_augmentation\HEART\HEART (4)_new_aug_3.jpg
HEART,E:/new_augmentation\HEART\HEART (5)_new_aug_4.jpg
HEART,E:/new_augmentation\HEART\HEART (6)_new_aug_5.jpg
HELLO_HI,E:/new_augmentation\HELLO_HI\HELLO HI-1_new_aug_0.jpg
HELLO_HI,E:/new_augmentation\HELLO_HI\HELLO HI-2_new_aug_1.jpg
HELLO_HI,E:/new_augmentation\HELLO_HI\HI HELLO-3_new_aug_2.jpg
HELLO_HI,E:/new_augmentation\HELLO_HI\HI_HELLO-4_new_aug_3.jpg
HELP,E:/new_augmentation\HELP\HELP (1)_new_aug_0.jpg
HELP,E:/new_augmentation\HELP\HELP (10)_new_aug_1.jpg
HELP,E:/new_augmentation\HELP\HELP (11)_new_aug_2.jpg
HELP,E:/new_augmentation\HELP\HELP (12)_new_aug_3.jpg
HELP,E:/new_augmentation\HELP\HELP (2)_new_aug_4.jpg
HELP,E:/new_augmentation\HELP\HELP (3)_new_aug_5.jpg
HELP,E:/new_augmentation\HELP\HELP (4)_new_aug_6.jpg
HELP,E:/new_augmentation\HELP\HELP (5)_new_aug_7.jpg
HELP,E:/new_augmentation\HELP\HELP (6)_new_aug_8.jpg
HELP,E:/new_augmentation\HELP\HELP (7)_new_aug_9.jpg
HELP,E:/new_augmentation\HELP\HELP (8)_new_aug_10.jpg
HELP,E:/new_augmentation\HELP\HELP (9)_new_aug_11.jpg
HELP,E:/new_augmentation\HELP\HELP-1_new_aug_12.jpg
HELP,E:/new_augmentation\HELP\HELP-2_new_aug_13.jpg
HELP,E:/new_augmentation\HELP\HELP-3_new_aug_14.jpg
HELP,E:/new_augmentation\HELP\HELP-4_new_aug_15.jpg
HELP,E:/new_augmentation\HELP\HELP-5_new_aug_16.jpg
HELP,E:/new_augmentation\HELP\HELP-6_new_aug_17.jpg
HELP,E:/new_augmentation\HELP\HELP-7_new_aug_18.jpg
HELP,E:/new_augmentation\HELP\HELP_new_aug_19.jpg
HELP,E:/new_augmentation\HELP\NOT (1)_new_aug_20.jpg
HELP,E:/new_augmentation\HELP\NOT (2)_new_aug_21.jpg
HELP,E:/new_augmentation\HELP\NOT (3)_new_aug_22.jpg
HELP,E:/new_augmentation\HELP\NOT (4)_new_aug_23.jpg
HELP,E:/new_augmentation\HELP\NOT (5)_new_aug_24.jpg
HELP,E:/new_augmentation\HELP\NOT (6)_new_aug_25.jpg
HIDING,E:/new_augmentation\HIDING\HIDING (1)_new_aug_0.jpg
HIDING,E:/new_augmentation\HIDING\HIDING (2)_new_aug_1.jpg
HIDING,E:/new_augmentation\HIDING\HIDING (3)_new_aug_2.jpg
HIDING,E:/new_augmentation\HIDING\HIDING (4)_new_aug_3.jpg
HIDING,E:/new_augmentation\HIDING\HIDING (5)_new_aug_4.jpg
HIDING,E:/new_augmentation\HIDING\HIDING_new_aug_5.jpg
HOW,E:/new_augmentation\HOW\HOW (1)_new_aug_0.jpg
HOW,E:/new_augmentation\HOW\HOW (10)_new_aug_1.jpg
HOW,E:/new_augmentation\HOW\HOW (11)_new_aug_2.jpg
HOW,E:/new_augmentation\HOW\HOW (12)_new_aug_3.jpg
HOW,E:/new_augmentation\HOW\HOW (13)_new_aug_4.jpg
HOW,E:/new_augmentation\HOW\HOW (14)_new_aug_5.jpg
HOW,E:/new_augmentation\HOW\HOW (15)_new_aug_6.jpg
HOW,E:/new_augmentation\HOW\HOW (16)_new_aug_7.jpg
HOW,E:/new_augmentation\HOW\HOW (2)_new_aug_8.jpg
HOW,E:/new_augmentation\HOW\HOW (3)_new_aug_9.jpg
HOW,E:/new_augmentation\HOW\HOW (4)_new_aug_10.jpg
HOW,E:/new_augmentation\HOW\HOW (5)_new_aug_11.jpg
HOW,E:/new_augmentation\HOW\HOW (6)_new_aug_12.jpg
HOW,E:/new_augmentation\HOW\HOW (7)_new_aug_13.jpg
HOW,E:/new_augmentation\HOW\HOW (8)_new_aug_14.jpg
HOW,E:/new_augmentation\HOW\HOW (9)_new_aug_15.jpg
HOW,E:/new_augmentation\HOW\HOW-1_new_aug_16.jpg
HOW,E:/new_augmentation\HOW\HOW-2_new_aug_17.jpg
HOW,E:/new_augmentation\HOW\HOW-4_new_aug_18.jpg
HOW,E:/new_augmentation\HOW\HOW_new_aug_19.jpg
HUNGRY,E:/new_augmentation\HUNGRY\HUNGRY-1_new_aug_0.jpg
HUNGRY,E:/new_augmentation\HUNGRY\HUNGRY-2_new_aug_1.jpg
HUNGRY,E:/new_augmentation\HUNGRY\HUNGRY-3_new_aug_2.jpg
HUNGRY,E:/new_augmentation\HUNGRY\HUNGRY-4_new_aug_3.jpg
HUNGRY,E:/new_augmentation\HUNGRY\HUNGRY-5_new_aug_4.jpg
HUNGRY,E:/new_augmentation\HUNGRY\HUNGRY-6_new_aug_5.jpg
HUNGRY,E:/new_augmentation\HUNGRY\HUNGRY-7_new_aug_6.jpg
HURT,E:/new_augmentation\HURT\HURT (1)_new_aug_0.jpg
HURT,E:/new_augmentation\HURT\HURT (10)_new_aug_1.jpg
HURT,E:/new_augmentation\HURT\HURT (11)_new_aug_2.jpg
HURT,E:/new_augmentation\HURT\HURT (12)_new_aug_3.jpg
HURT,E:/new_augmentation\HURT\HURT (13)_new_aug_4.jpg
HURT,E:/new_augmentation\HURT\HURT (14)_new_aug_5.jpg
HURT,E:/new_augmentation\HURT\HURT (2)_new_aug_6.jpg
HURT,E:/new_augmentation\HURT\HURT (3)_new_aug_7.jpg
HURT,E:/new_augmentation\HURT\HURT (4)_new_aug_8.jpg
HURT,E:/new_augmentation\HURT\HURT (5)_new_aug_9.jpg
HURT,E:/new_augmentation\HURT\HURT (6)_new_aug_10.jpg
HURT,E:/new_augmentation\HURT\HURT (7)_new_aug_11.jpg
HURT,E:/new_augmentation\HURT\HURT (8)_new_aug_12.jpg
HURT,E:/new_augmentation\HURT\HURT (9)_new_aug_13.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (1)_new_aug_0.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (10)_new_aug_1.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (11)_new_aug_2.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (12)_new_aug_3.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (13)_new_aug_4.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (14)_new_aug_5.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (15)_new_aug_6.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (16)_new_aug_7.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (17)_new_aug_8.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (18)_new_aug_9.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (19)_new_aug_10.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (2)_new_aug_11.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (20)_new_aug_12.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (21)_new_aug_13.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (22)_new_aug_14.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (23)_new_aug_15.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (24)_new_aug_16.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (25)_new_aug_17.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (26)_new_aug_18.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (27)_new_aug_19.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (28)_new_aug_20.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (29)_new_aug_21.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (3)_new_aug_22.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (30)_new_aug_23.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (31)_new_aug_24.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (32)_new_aug_25.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (33)_new_aug_26.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (34)_new_aug_27.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (35)_new_aug_28.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (36)_new_aug_29.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (37)_new_aug_30.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (38)_new_aug_31.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (39)_new_aug_32.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (4)_new_aug_33.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (40)_new_aug_34.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (41)_new_aug_35.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (42)_new_aug_36.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (43)_new_aug_37.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (44)_new_aug_38.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (45)_new_aug_39.jpg
I_ME_MINE_MY,E:/new_augmentation\I_ME_MINE_MY\I (46)_new_aug_40.jpg
